Start Date,dt_rest,t_exp,Filter,fnu,e_fnu,Instrument,Flare?
(UT),(days),(sec.),,(uJy),(uJy),,
2022-12-20 18:41:47,104.30585,29.85,g,0.90,1.88,TNT/ULTRASPEC,  
2022-12-20 18:42:16,104.30619,29.85,g,7.33,2.05,TNT/ULTRASPEC,  
2022-12-20 18:42:46,104.30654,29.85,g,4.32,1.90,TNT/ULTRASPEC,  
2022-12-20 18:43:16,104.30688,29.85,g,4.49,1.61,TNT/ULTRASPEC,  
2022-12-20 18:43:46,104.30723,29.85,g,3.05,1.75,TNT/ULTRASPEC,  
2022-12-20 18:44:15,104.30757,29.85,g,7.68,2.06,TNT/ULTRASPEC,  
2022-12-20 18:44:46,104.30792,29.85,g,3.13,1.94,TNT/ULTRASPEC,  
2022-12-20 18:45:16,104.30827,29.85,g,6.05,1.78,TNT/ULTRASPEC,  
2022-12-20 18:45:45,104.30861,29.85,g,5.24,1.78,TNT/ULTRASPEC,  
2022-12-20 18:46:16,104.30896,29.85,g,8.50,1.83,TNT/ULTRASPEC,  
2022-12-20 18:46:45,104.30930,29.85,g,4.17,1.88,TNT/ULTRASPEC,  
2022-12-20 18:47:15,104.30965,29.85,g,6.21,2.21,TNT/ULTRASPEC,  
2022-12-20 18:47:45,104.30999,29.85,g,3.65,2.09,TNT/ULTRASPEC,  
2022-12-20 18:48:15,104.31034,29.85,g,1.27,1.91,TNT/ULTRASPEC,  
2022-12-20 18:48:45,104.31069,29.85,g,9.05,1.97,TNT/ULTRASPEC,  
2022-12-20 18:49:14,104.31103,29.85,g,3.79,2.03,TNT/ULTRASPEC,  
2022-12-20 18:49:45,104.31138,29.85,g,5.36,1.98,TNT/ULTRASPEC,  
2022-12-20 18:50:14,104.31172,29.85,g,11.50,1.76,TNT/ULTRASPEC,*  
2022-12-20 18:50:44,104.31207,29.85,g,2.75,1.64,TNT/ULTRASPEC,  
2022-12-20 18:51:14,104.31241,29.85,g,0.51,1.96,TNT/ULTRASPEC,  
2022-12-20 18:51:44,104.31276,29.85,g,3.84,2.10,TNT/ULTRASPEC,  
2022-12-20 18:52:14,104.31311,29.85,g,2.29,1.93,TNT/ULTRASPEC,  
2022-12-20 18:52:43,104.31345,29.85,g,6.48,1.89,TNT/ULTRASPEC,  
2022-12-20 18:53:14,104.31380,29.85,g,3.68,2.18,TNT/ULTRASPEC,  
2022-12-20 18:53:43,104.31414,29.85,g,4.06,1.92,TNT/ULTRASPEC,  
2022-12-20 18:54:13,104.31449,29.85,g,1.00,1.83,TNT/ULTRASPEC,  
2022-12-20 18:54:43,104.31483,29.85,g,3.78,2.06,TNT/ULTRASPEC,  
2022-12-20 18:55:13,104.31518,29.85,g,2.58,2.00,TNT/ULTRASPEC,  
2022-12-20 18:55:43,104.31553,29.85,g,-0.87,1.80,TNT/ULTRASPEC,  
2022-12-20 18:56:13,104.31587,29.85,g,2.30,1.96,TNT/ULTRASPEC,  
2022-12-20 18:56:43,104.31622,29.85,g,2.44,2.05,TNT/ULTRASPEC,  
2022-12-20 18:57:12,104.31656,29.85,g,2.51,1.97,TNT/ULTRASPEC,  
2022-12-20 18:57:42,104.31691,29.85,g,1.17,2.11,TNT/ULTRASPEC,  
2022-12-20 18:58:12,104.31725,29.85,g,0.50,2.09,TNT/ULTRASPEC,  
2022-12-20 18:58:42,104.31760,29.85,g,2.29,2.22,TNT/ULTRASPEC,  
2022-12-20 18:59:11,104.31794,29.85,g,3.58,2.02,TNT/ULTRASPEC,  
2022-12-20 18:59:42,104.31829,29.85,g,7.36,1.97,TNT/ULTRASPEC,  
2022-12-20 19:00:12,104.31864,29.85,g,6.44,1.76,TNT/ULTRASPEC,  
2022-12-20 19:00:41,104.31898,29.85,g,9.39,2.15,TNT/ULTRASPEC,  
2022-12-20 19:01:12,104.31933,29.85,g,5.56,1.93,TNT/ULTRASPEC,  
2022-12-20 19:01:41,104.31967,29.85,g,2.80,2.16,TNT/ULTRASPEC,  
2022-12-20 19:02:11,104.32002,29.85,g,4.72,1.98,TNT/ULTRASPEC,  
2022-12-20 19:02:40,104.32036,29.85,g,6.40,2.39,TNT/ULTRASPEC,  
2022-12-20 19:03:11,104.32071,29.85,g,5.86,1.98,TNT/ULTRASPEC,  
2022-12-20 19:03:41,104.32106,29.85,g,2.20,1.96,TNT/ULTRASPEC,  
2022-12-20 19:04:10,104.32140,29.85,g,5.24,1.74,TNT/ULTRASPEC,  
2022-12-20 19:04:41,104.32175,29.85,g,3.10,1.95,TNT/ULTRASPEC,  
2022-12-20 19:05:10,104.32209,29.85,g,2.92,1.83,TNT/ULTRASPEC,  
2022-12-20 19:05:40,104.32244,29.85,g,2.40,1.85,TNT/ULTRASPEC,  
2022-12-20 19:06:10,104.32278,29.85,g,3.33,2.11,TNT/ULTRASPEC,  
2022-12-20 19:06:40,104.32313,29.85,g,3.18,2.32,TNT/ULTRASPEC,  
2022-12-20 19:07:10,104.32348,29.85,g,1.30,1.98,TNT/ULTRASPEC,  
2022-12-20 19:07:39,104.32382,29.85,g,1.22,1.58,TNT/ULTRASPEC,  
2022-12-20 19:08:10,104.32417,29.85,g,4.45,2.47,TNT/ULTRASPEC,  
2022-12-20 19:08:39,104.32451,29.85,g,4.72,2.37,TNT/ULTRASPEC,  
2022-12-20 19:09:09,104.32486,29.85,g,1.27,2.13,TNT/ULTRASPEC,  
2022-12-20 19:09:39,104.32520,29.85,g,2.74,1.80,TNT/ULTRASPEC,  
2022-12-20 19:10:09,104.32555,29.85,g,6.73,2.37,TNT/ULTRASPEC,  
2022-12-20 19:10:39,104.32590,29.85,g,1.33,1.95,TNT/ULTRASPEC,  
2022-12-20 19:11:09,104.32624,29.85,g,2.07,1.96,TNT/ULTRASPEC,  
2022-12-20 19:11:39,104.32659,29.85,g,2.17,2.20,TNT/ULTRASPEC,  
2022-12-20 19:12:08,104.32693,29.85,g,4.00,2.17,TNT/ULTRASPEC,  
2022-12-20 19:12:38,104.32728,29.85,g,-0.21,2.11,TNT/ULTRASPEC,  
2022-12-20 19:13:08,104.32762,29.85,g,1.89,2.03,TNT/ULTRASPEC,  
2022-12-20 19:13:38,104.32797,29.85,g,8.03,2.37,TNT/ULTRASPEC,  
2022-12-20 19:14:08,104.32832,29.85,g,2.92,3.00,TNT/ULTRASPEC,  
2022-12-20 20:59:18,104.40135,120.0,g,1.45,1.31,LT/IO:O,  
2022-12-20 21:01:36,104.40295,120.0,g,-1.60,1.03,LT/IO:O,  
2022-12-20 21:03:55,104.40456,120.0,g,0.15,1.21,LT/IO:O,  
2022-12-20 21:07:25,104.40699,120.0,g,-1.65,1.12,LT/IO:O,  
2022-12-20 21:09:44,104.40859,120.0,g,0.05,1.09,LT/IO:O,  
2022-12-20 21:12:03,104.41020,120.0,g,1.26,1.05,LT/IO:O,  
2022-12-20 21:15:59,104.41294,120.0,g,-1.82,1.31,LT/IO:O,  
2022-12-20 21:18:18,104.41454,120.0,g,1.33,1.44,LT/IO:O,  
2022-12-20 21:20:37,104.41615,120.0,g,1.02,1.12,LT/IO:O,  
2022-12-21 04:05:09,104.69708,30.0,g_ZTF,3.03,2.50,ZTF,  
2022-12-22 02:43:01,105.64004,95.0,g,0.80,0.28,NTT/EFOSC,  
2022-12-22 02:45:10,105.64153,95.0,g,-0.42,0.28,NTT/EFOSC,  
2022-12-22 02:47:18,105.64302,95.0,g,0.31,0.33,NTT/EFOSC,  
2022-12-22 02:49:28,105.64452,95.0,g,0.13,0.30,NTT/EFOSC,  
2022-12-22 02:51:37,105.64601,95.0,g,-0.13,0.28,NTT/EFOSC,  
2022-12-22 02:53:56,105.64762,95.0,r,0.77,0.39,NTT/EFOSC,  
2022-12-22 02:56:04,105.64911,95.0,r,0.21,0.40,NTT/EFOSC,  
2022-12-22 02:58:14,105.65061,95.0,r,-0.45,0.40,NTT/EFOSC,  
2022-12-22 03:00:23,105.65210,95.0,r,-0.07,0.43,NTT/EFOSC,  
2022-12-22 03:02:32,105.65359,95.0,r,0.06,0.41,NTT/EFOSC,  
2022-12-22 20:01:56,106.36151,120.0,g,1.94,0.52,LT/IO:O,  
2022-12-22 20:04:14,106.36311,120.0,g,0.41,0.98,LT/IO:O,  
2022-12-22 20:06:34,106.36473,120.0,g,1.22,1.00,LT/IO:O,  
2022-12-22 20:10:33,106.36749,120.0,g,0.35,1.01,LT/IO:O,  
2022-12-22 20:12:54,106.36913,120.0,g,1.89,0.97,LT/IO:O,  
2022-12-22 20:15:13,106.37074,120.0,g,3.10,1.20,LT/IO:O,  
2022-12-22 20:19:11,106.37349,120.0,g,0.25,1.06,LT/IO:O,  
2022-12-22 20:21:30,106.37510,120.0,g,-1.47,1.25,LT/IO:O,  
2022-12-22 20:23:48,106.37670,120.0,g,-0.76,1.10,LT/IO:O,  
2022-12-22 22:18:15,106.45618,120.0,g,1.84,1.05,LT/IO:O,  
2022-12-22 22:20:34,106.45779,120.0,g,-0.22,1.05,LT/IO:O,  
2022-12-22 22:22:54,106.45940,120.0,g,-0.81,0.98,LT/IO:O,  
2022-12-22 22:28:43,106.46344,120.0,g,1.45,1.20,LT/IO:O,  
2022-12-22 22:31:02,106.46505,120.0,g,2.47,1.14,LT/IO:O,  
2022-12-22 22:35:00,106.46781,120.0,g,-0.90,1.14,LT/IO:O,  
2022-12-22 22:37:18,106.46941,120.0,g,-0.41,1.19,LT/IO:O,  
2022-12-22 22:39:38,106.47102,120.0,g,-0.37,1.05,LT/IO:O,  
2022-12-23 01:37:48,106.59475,90.0,g,2.08,0.40,NOT/ALFOSC,*  
2022-12-23 01:39:44,106.59610,90.0,g,1.71,0.41,NOT/ALFOSC,  
2022-12-23 01:41:41,106.59745,90.0,g,1.69,0.40,NOT/ALFOSC,  
2022-12-23 01:43:38,106.59880,90.0,g,2.64,0.38,NOT/ALFOSC,*  
2022-12-23 01:45:34,106.60015,90.0,g,0.98,0.36,NOT/ALFOSC,  
2022-12-23 01:47:47,106.60168,90.0,r,0.39,0.50,NOT/ALFOSC,  
2022-12-23 01:49:43,106.60303,90.0,r,0.79,0.47,NOT/ALFOSC,  
2022-12-23 01:51:40,106.60438,90.0,r,-0.37,0.49,NOT/ALFOSC,  
2022-12-23 01:53:37,106.60574,90.0,r,-0.91,0.50,NOT/ALFOSC,  
2022-12-23 01:55:33,106.60708,90.0,r,1.02,0.49,NOT/ALFOSC,  
2022-12-23 04:26:15,106.71174,30.0,g_ZTF,-6.78,5.44,ZTF,  
2022-12-23 05:09:14,106.74157,30.0,r_ZTF,-4.74,2.80,ZTF,  
2022-12-23 20:33:22,107.38334,120.0,g,0.12,0.44,LT/IO:O,  
2022-12-23 20:35:41,107.38495,120.0,g,-2.08,0.86,LT/IO:O,  
2022-12-23 20:39:39,107.38770,120.0,g,-0.59,0.88,LT/IO:O,  
2022-12-23 20:41:58,107.38931,120.0,g,0.43,0.52,LT/IO:O,  
2022-12-23 20:44:17,107.39092,120.0,g,1.02,0.45,LT/IO:O,  
2022-12-23 20:48:14,107.39366,120.0,g,-0.08,0.61,LT/IO:O,  
2022-12-23 20:50:33,107.39527,120.0,g,0.07,0.44,LT/IO:O,  
2022-12-23 20:52:52,107.39688,120.0,g,1.00,0.57,LT/IO:O,  
2022-12-24 02:34:46,107.63431,95.0,g,1.91,0.32,NTT/EFOSC,*  
2022-12-24 02:36:55,107.63581,95.0,g,1.67,0.37,NTT/EFOSC,  
2022-12-24 02:39:04,107.63730,95.0,g,1.92,0.30,NTT/EFOSC,*  
2022-12-24 02:41:13,107.63879,95.0,g,0.76,0.32,NTT/EFOSC,  
2022-12-24 02:43:22,107.64029,95.0,g,0.34,0.30,NTT/EFOSC,  
2022-12-24 02:45:42,107.64190,95.0,r,-0.31,0.46,NTT/EFOSC,  
2022-12-24 02:47:51,107.64340,95.0,r,0.47,0.37,NTT/EFOSC,  
2022-12-24 02:50:00,107.64489,95.0,r,0.62,0.37,NTT/EFOSC,  
2022-12-24 02:52:09,107.64639,95.0,r,-0.58,0.38,NTT/EFOSC,  
2022-12-24 02:54:19,107.64789,95.0,r,-0.19,0.46,NTT/EFOSC,  
2022-12-24 20:15:12,108.37072,120.0,g,-0.73,1.23,LT/IO:O,  
2022-12-24 20:17:30,108.37232,120.0,g,2.60,1.24,LT/IO:O,  
2022-12-24 20:20:28,108.37438,120.0,g,-1.17,0.68,LT/IO:O,  
2022-12-24 20:22:47,108.37599,120.0,g,1.32,0.61,LT/IO:O,  
2022-12-24 20:25:06,108.37760,120.0,g,0.71,0.98,LT/IO:O,  
2022-12-24 20:30:59,108.38169,120.0,g,1.57,1.04,LT/IO:O,  
2022-12-24 20:33:19,108.38330,120.0,g,-1.21,0.85,LT/IO:O,  
2022-12-24 20:35:38,108.38491,120.0,g,0.21,1.03,LT/IO:O,  
2022-12-26 13:05:23,110.07224,300.0,r,3.52,4.06,GIT,  
2022-12-26 13:10:50,110.07603,300.0,r,0.09,3.78,GIT,  
2022-12-26 13:16:10,110.07973,300.0,r,3.57,3.65,GIT,  
2022-12-26 13:21:31,110.08344,300.0,r,3.25,3.50,GIT,  
2022-12-26 13:26:50,110.08714,300.0,r,4.25,3.10,GIT,  
2022-12-26 13:32:11,110.09085,300.0,r,1.99,3.42,GIT,  
2022-12-26 13:47:09,110.10125,300.0,R,1.76,1.53,HCT,  
2022-12-26 14:05:41,110.11412,300.0,R,4.25,1.35,HCT,  
2022-12-26 14:12:37,110.11893,300.0,R,3.72,1.28,HCT,  
2022-12-26 14:19:33,110.12374,300.0,R,2.79,1.18,HCT,  
2022-12-26 14:19:54,110.12399,300.0,r,3.27,4.42,GIT,  
2022-12-26 14:26:26,110.12852,300.0,R,2.72,1.24,HCT,  
2022-12-26 14:30:59,110.13169,300,r,-2.89,5.35,SLT,  
2022-12-26 14:33:19,110.13330,300.0,R,3.01,1.25,HCT,  
2022-12-26 14:34:03,110.13381,300.0,r,1.59,4.09,GIT,  
2022-12-26 14:37:35,110.13626,300,g,-0.69,3.93,LOT,  
2022-12-26 14:39:21,110.13750,300.0,r,4.25,4.15,GIT,  
2022-12-26 14:40:12,110.13809,300.0,R,1.17,1.20,HCT,  
2022-12-26 14:43:02,110.14006,300,g,-5.29,3.04,LOT,  
2022-12-26 14:44:48,110.14128,300.0,r,1.48,3.91,GIT,  
2022-12-26 14:47:01,110.14282,300,r,-25.28,17.63,SLT,  
2022-12-26 14:47:06,110.14288,300.0,R,0.64,0.94,HCT,  
2022-12-26 14:49:08,110.14428,300,g,4.41,3.61,LOT,  
2022-12-26 14:50:15,110.14506,300.0,r,6.56,4.65,GIT,  
2022-12-26 14:52:35,110.14668,300,r,-3.80,15.96,SLT,  
2022-12-26 14:54:02,110.14769,300.0,R,1.87,0.99,HCT,  
2022-12-26 14:55:34,110.14876,300.0,r,-5.66,3.68,GIT,  
2022-12-26 14:58:06,110.15052,300,r,-4.74,16.28,SLT,  
2022-12-26 15:00:56,110.15248,300.0,R,1.11,0.88,HCT,  
2022-12-26 15:01:03,110.15257,300.0,r,1.11,4.29,GIT,  
2022-12-26 15:03:39,110.15437,300,r,11.55,20.97,SLT,  
2022-12-26 15:06:23,110.15627,300.0,r,-6.13,4.19,GIT,  
2022-12-26 15:07:50,110.15727,300.0,R,1.09,1.17,HCT,  
2022-12-26 15:09:12,110.15822,300,r,-0.64,20.10,SLT,  
2022-12-26 15:11:51,110.16007,300.0,r,-2.38,4.41,GIT,  
2022-12-26 15:14:45,110.16208,300.0,R,2.87,1.16,HCT,  
2022-12-26 15:14:46,110.16208,300,r,-16.91,12.81,SLT,  
2022-12-26 15:17:18,110.16385,300.0,r,-5.95,4.34,GIT,  
2022-12-26 15:20:19,110.16595,300,r,-6.11,11.74,SLT,  
2022-12-26 15:21:38,110.16686,300.0,R,0.73,1.00,HCT,  
2022-12-26 15:22:47,110.16766,300.0,r,3.27,4.24,GIT,  
2022-12-26 15:24:49,110.16907,300,g,4.30,3.69,LOT,  
2022-12-26 15:25:53,110.16980,300,r,-10.54,19.69,SLT,  
2022-12-26 15:28:08,110.17137,300.0,r,1.63,4.45,GIT,  
2022-12-26 15:28:33,110.17166,300.0,R,1.75,0.94,HCT,  
2022-12-26 15:30:09,110.17278,300,g,7.35,3.43,LOT,  
2022-12-26 15:31:24,110.17365,300,r,-11.39,15.97,SLT,  
2022-12-26 15:33:36,110.17517,300.0,r,2.28,4.37,GIT,  
2022-12-26 15:35:27,110.17645,300.0,R,0.97,1.15,HCT,  
2022-12-26 15:35:28,110.17647,300,g,0.07,3.27,LOT,  
2022-12-26 15:36:57,110.17750,300,r,-11.84,17.80,SLT,  
2022-12-26 15:38:56,110.17887,300.0,r,2.25,4.64,GIT,  
2022-12-26 15:40:49,110.18017,300,g,4.62,3.09,LOT,  
2022-12-26 15:42:21,110.18124,300.0,R,2.34,1.29,HCT,  
2022-12-26 15:42:30,110.18134,300,r,-11.39,14.68,SLT,  
2022-12-26 15:44:25,110.18268,300.0,r,5.72,5.01,GIT,  
2022-12-26 15:46:06,110.18385,300,g,-0.08,3.34,LOT,  
2022-12-26 15:48:02,110.18520,300,r,-2.53,8.92,SLT,  
2022-12-26 15:49:14,110.18602,300.0,R,1.14,1.16,HCT,  
2022-12-26 15:49:45,110.18638,300.0,r,0.45,5.21,GIT,  
2022-12-26 15:51:24,110.18753,300,g,4.89,3.14,LOT,  
2022-12-26 15:56:07,110.19080,300.0,R,0.50,1.42,HCT,  
2022-12-26 15:56:42,110.19120,300,g,8.43,3.00,LOT,  
2022-12-26 16:00:40,110.19396,300.0,r,-1.63,6.01,GIT,  
2022-12-26 16:02:00,110.19488,300,g,-2.11,3.43,LOT,  
2022-12-26 16:03:00,110.19559,300.0,R,1.80,1.09,HCT,  
2022-12-26 16:04:39,110.19674,300,r,-9.82,14.85,SLT,  
2022-12-26 16:06:07,110.19775,300.0,r,4.14,4.68,GIT,  
2022-12-26 16:07:17,110.19855,300,g,-2.29,3.26,LOT,  
2022-12-26 16:11:26,110.20144,300.0,r,6.62,5.48,GIT,  
2022-12-26 16:12:34,110.20223,300,g,1.16,3.18,LOT,  
2022-12-26 16:15:44,110.20443,300,r,-5.08,9.00,SLT,  
2022-12-26 16:16:42,110.20510,300.0,r,1.90,4.88,GIT,  
2022-12-26 16:16:52,110.20522,300.0,R,0.14,1.17,HCT,  
2022-12-26 16:17:53,110.20593,300,g,9.73,4.28,LOT,  
2022-12-26 16:21:17,110.20828,300,r,-13.28,12.26,SLT,  
2022-12-26 16:22:06,110.20885,300.0,r,1.96,5.44,GIT,  
2022-12-26 16:23:10,110.20959,300,g,-2.63,4.75,LOT,  
2022-12-26 16:23:45,110.21000,300.0,R,1.26,0.83,HCT,  
2022-12-26 16:26:50,110.21213,300,r,-2.93,7.43,SLT,  
2022-12-26 16:28:29,110.21329,300,g,3.44,6.45,LOT,  
2022-12-26 16:30:40,110.21480,300.0,R,-0.14,1.41,HCT,  
2022-12-26 16:32:22,110.21597,300,r,5.05,2.33,SLT,  
2022-12-26 16:33:48,110.21697,300,g,-9.84,3.48,LOT,  
2022-12-26 16:37:34,110.21959,300.0,R,1.77,1.83,HCT,  
2022-12-26 16:37:53,110.21981,300,r,-26.32,21.74,SLT,  
2022-12-26 16:39:05,110.22064,300,g,0.51,5.85,LOT,  
2022-12-26 16:43:26,110.22367,300,r,10.41,13.57,SLT,  
2022-12-26 16:44:24,110.22433,300,g,15.69,5.07,LOT,  
2022-12-26 16:44:27,110.22437,300.0,R,-0.95,1.23,HCT,  
2022-12-26 16:48:59,110.22752,300,r,11.31,9.30,SLT,  
2022-12-26 16:49:42,110.22802,300,g,0.29,5.48,LOT,  
2022-12-26 16:51:22,110.22917,300.0,R,-2.13,1.76,HCT,  
2022-12-26 16:54:33,110.23138,300,r,-2.90,7.49,SLT,  
2022-12-26 16:55:01,110.23171,300,g,-4.64,4.00,LOT,  
2022-12-26 16:58:16,110.23396,300.0,R,1.78,1.34,HCT,  
2022-12-26 17:00:04,110.23522,300,r,-13.50,16.82,SLT,  
2022-12-26 17:00:22,110.23542,300,g,4.66,4.96,LOT,  
2022-12-26 17:05:10,110.23876,300.0,R,-0.55,1.71,HCT,  
2022-12-26 17:05:37,110.23907,300,r,-2.54,8.60,SLT,  
2022-12-26 17:05:40,110.23911,300,g,0.78,6.10,LOT,  
2022-12-26 17:10:59,110.24280,300,g,9.43,5.55,LOT,  
2022-12-26 17:11:11,110.24293,300,r,-7.12,10.51,SLT,  
2022-12-26 17:12:04,110.24355,300.0,R,-0.45,1.47,HCT,  
2022-12-26 17:16:18,110.24648,300,g,5.19,5.25,LOT,  
2022-12-26 17:16:44,110.24678,300,r,-9.94,9.07,SLT,  
2022-12-26 17:18:58,110.24834,300.0,R,0.57,1.11,HCT,  
2022-12-26 17:21:35,110.25016,300,g,10.67,5.20,LOT,  
2022-12-26 17:22:15,110.25062,300,r,-18.31,15.34,SLT,  
2022-12-26 17:25:52,110.25313,300.0,R,1.11,1.04,HCT,  
2022-12-26 17:26:55,110.25387,300,g,13.71,7.29,LOT,  
2022-12-26 17:27:48,110.25447,300.0,r,6.14,2.34,GIT,  
2022-12-26 17:27:48,110.25448,300,r,21.34,18.78,SLT,  
2022-12-26 17:32:46,110.25792,300.0,R,1.24,0.95,HCT,  
2022-12-26 17:33:12,110.25823,300.0,r,2.00,2.61,GIT,  
2022-12-26 17:38:33,110.26194,300.0,r,-0.36,2.57,GIT,  
2022-12-26 17:39:39,110.26270,300.0,R,0.50,1.48,HCT,  
2022-12-26 17:43:57,110.26569,300.0,r,2.71,2.56,GIT,  
2022-12-26 17:46:33,110.26749,300.0,R,0.25,1.48,HCT,  
2022-12-26 17:49:13,110.26935,300.0,r,0.11,2.83,GIT,  
2022-12-26 17:53:26,110.27227,300.0,R,1.21,1.03,HCT,  
2022-12-26 17:54:42,110.27316,300.0,r,3.27,3.16,GIT,  
2022-12-26 18:00:06,110.27691,300.0,r,2.72,2.79,GIT,  
2022-12-26 18:00:20,110.27707,300.0,R,-0.94,1.99,HCT,  
2022-12-26 18:05:31,110.28067,300.0,r,-1.16,2.87,GIT,  
2022-12-26 18:07:13,110.28185,300.0,R,-0.04,1.60,HCT,  
2022-12-26 18:10:51,110.28437,300.0,r,0.25,3.27,GIT,  
2022-12-26 18:14:06,110.28663,300.0,R,-0.75,1.67,HCT,  
2022-12-26 18:16:07,110.28803,300.0,r,-0.05,3.54,GIT,  
2022-12-26 18:21:01,110.29143,300.0,R,2.06,1.47,HCT,  
2022-12-26 18:21:26,110.29172,300.0,r,-6.93,3.75,GIT,  
2022-12-26 18:26:50,110.29547,300.0,r,-2.23,3.50,GIT,  
2022-12-26 18:27:54,110.29621,300.0,R,-4.36,3.37,HCT,  
2022-12-26 18:32:14,110.29922,300.0,r,-5.73,3.82,GIT,  
2022-12-26 18:34:51,110.30104,300.0,R,-3.54,3.49,HCT,  
2022-12-26 18:37:36,110.30295,300.0,r,-3.88,4.38,GIT,  
2022-12-26 18:41:45,110.30583,300.0,R,0.43,1.27,HCT,  
2022-12-26 18:43:03,110.30673,300.0,r,-7.35,4.03,GIT,  
2022-12-26 18:48:28,110.31049,300.0,r,5.61,4.65,GIT,  
2022-12-26 18:48:39,110.31062,300.0,R,-0.93,1.79,HCT,  
2022-12-26 18:53:47,110.31418,300.0,r,-0.86,4.86,GIT,  
2022-12-26 18:55:32,110.31540,300.0,R,-0.08,1.65,HCT,  
2022-12-26 18:59:07,110.31789,300.0,r,1.74,3.92,GIT,  
2022-12-26 19:02:28,110.32021,300.0,R,3.19,1.37,HCT,  
2022-12-26 19:04:28,110.32160,300.0,r,1.14,4.17,GIT,  
2022-12-26 19:09:43,110.32525,300.0,r,-0.54,4.98,GIT,  
2022-12-26 19:15:10,110.32904,300.0,r,2.42,4.30,GIT,  
2022-12-26 19:16:18,110.32982,300.0,R,1.24,1.30,HCT,  
2022-12-26 19:20:34,110.33279,300.0,r,-1.79,4.56,GIT,  
2022-12-26 19:23:13,110.33462,300.0,R,3.30,1.55,HCT,  
2022-12-26 19:25:50,110.33644,300.0,r,0.11,5.66,GIT,  
2022-12-26 19:30:07,110.33942,300.0,R,2.70,1.41,HCT,  
2022-12-26 19:31:07,110.34011,300.0,r,5.85,5.00,GIT,  
2022-12-26 19:36:22,110.34376,300.0,r,11.10,6.11,GIT,  
2022-12-26 19:37:03,110.34423,300.0,R,2.34,1.59,HCT,  
2022-12-26 19:41:48,110.34753,300.0,r,6.39,4.73,GIT,  
2022-12-26 19:43:57,110.34902,300.0,R,0.24,1.77,HCT,  
2022-12-26 19:50:51,110.35381,300.0,R,1.82,1.74,HCT,  
2022-12-26 19:57:46,110.35862,300.0,R,-1.19,1.53,HCT,  
2022-12-26 20:04:41,110.36342,300.0,R,0.49,1.63,HCT,  
2022-12-26 20:05:00,110.36364,300.0,r,2.18,5.03,GIT,  
2022-12-26 20:10:23,110.36738,300.0,r,2.22,5.29,GIT,  
2022-12-26 20:11:34,110.36820,300.0,R,1.32,1.36,HCT,  
2022-12-26 20:15:39,110.37104,300.0,r,5.73,5.12,GIT,  
2022-12-26 20:18:28,110.37299,300.0,R,-3.64,4.18,HCT,  
2022-12-26 20:21:03,110.37479,300.0,r,-13.70,6.75,GIT,  
2022-12-26 20:25:22,110.37779,300.0,R,-0.71,2.42,HCT,  
2022-12-26 20:26:27,110.37854,300.0,r,-1.70,6.74,GIT,  
2022-12-26 20:31:43,110.38220,300.0,r,1.58,8.35,GIT,  
2022-12-29 10:10:19,112.95067,300.0,i,2.32,0.14,KeckI/LRIS,*  
2022-12-29 10:10:21,112.95069,300.0,u,0.33,0.09,KeckI/LRIS,  
2022-12-29 10:17:10,112.95542,300.0,i,-0.23,0.14,KeckI/LRIS,  
2022-12-29 10:17:12,112.95545,300.0,u,-0.19,0.09,KeckI/LRIS,  
2022-12-29 10:23:38,112.95992,300.0,i,1.07,0.15,KeckI/LRIS,*  
2022-12-29 10:23:45,112.95999,300.0,u,-0.00,0.09,KeckI/LRIS,  
2022-12-29 10:29:46,112.96417,300.0,i,-0.25,0.15,KeckI/LRIS,  
2022-12-29 10:29:47,112.96419,300.0,u,-0.04,0.09,KeckI/LRIS,  
2022-12-30 01:35:07,113.59289,95.0,g,1.21,0.60,NTT/EFOSC,  
2022-12-30 01:37:27,113.59451,95.0,r,-0.65,0.64,NTT/EFOSC,  
2022-12-30 01:39:47,113.59613,95.0,g,-0.30,0.55,NTT/EFOSC,  
2022-12-30 01:42:06,113.59774,95.0,r,-1.89,0.60,NTT/EFOSC,  
2022-12-30 01:44:25,113.59935,95.0,g,-0.40,0.59,NTT/EFOSC,  
2022-12-30 01:46:44,113.60096,95.0,r,-1.17,0.62,NTT/EFOSC,  
2022-12-30 01:49:04,113.60258,95.0,g,-0.37,0.54,NTT/EFOSC,  
2022-12-30 01:51:23,113.60419,95.0,r,-0.76,0.64,NTT/EFOSC,  
2022-12-30 01:53:43,113.60581,95.0,g,-0.22,0.68,NTT/EFOSC,  
2022-12-30 01:56:02,113.60742,95.0,r,-0.06,0.67,NTT/EFOSC,  
2023-01-09 02:51:59,123.64627,30.0,g_ZTF,1.07,7.36,ZTF,  
2023-01-09 07:57:41,123.85856,45,i,2.65,6.18,PS1 GPC1,  
2023-01-09 07:58:36,123.85920,45,i,-1.70,10.29,PS1 GPC1,  
2023-01-09 08:14:34,123.87029,45,i,3.34,4.65,PS1 GPC1,  
2023-01-09 08:15:30,123.87093,45,i,2.62,7.23,PS1 GPC1,  
2023-01-09 08:31:25,123.88199,45,i,0.49,6.59,PS1 GPC1,  
2023-01-09 08:32:21,123.88264,45,i,5.53,8.36,PS1 GPC1,  
2023-01-09 08:48:26,123.89380,45,i,0.44,6.36,PS1 GPC1,  
2023-01-09 08:49:21,123.89444,45,i,3.38,8.05,PS1 GPC1,  
